카테고리,가게명,주소,정제된_주소,lat,lon
프랜차이즈,또래오래-사동점,경기도 안산시 상록구 사동 1322-6 1층(사동),경기도 안산시 상록구 사동 1322-6,37.2953434,126.8541327
프랜차이즈,북경반점-한양대점,경기도 안산시 상록구 사동 1154-15 하늘채 1층,경기도 안산시 상록구 사동 1154-15,37.299374,126.8385143
프랜차이즈,호식이두마리치킨-사동1호점,"경기도 안산시 상록구 사동 1285-2 호식이두마리치킨,사동1호점 1층 103호",경기도 안산시 상록구 사동 1285-2,37.297288,126.8484842
프랜차이즈,써브웨이-안산한양대점,"경기도 안산시 상록구 사동 1569-4 1층 106,107호",경기도 안산시 상록구 사동 1569-4,37.3008956,126.837633
프랜차이즈,인생치킨-상록점,경기도 안산시 상록구 사동 1241-1 1층 103호,경기도 안산시 상록구 사동 1241-1,37.3002858,126.8565193
프랜차이즈,교촌치킨-사동1호점,경기도 안산시 상록구 사동 1172 1층,경기도 안산시 상록구 사동 1172,37.3015614,126.8417591
프랜차이즈,쥬씨-안산한양대점,경기도 안산시 상록구 사동 1149-1 1149-1 1층,경기도 안산시 상록구 사동 1149-1,37.3001089,126.8382693
프랜차이즈,페리카나-한대역점,경기도 안산시 상록구 사동 1186-8 1186-8,경기도 안산시 상록구 사동 1186-8,37.3030798,126.8496436
프랜차이즈,해두리치킨-사동점,경기도 안산시 상록구 사동 1333-9 휴먼빌딩 1층 102호,경기도 안산시 상록구 사동 1333-9,37.2941994,126.8551146
프랜차이즈,육회바른연어-안산한양대점,"경기도 안산시 상록구 사동 1569-4 108,109호",경기도 안산시 상록구 사동 1569-4,37.3008956,126.837633
프랜차이즈,1리터SELL&디저트와플-상록점,경기도 안산시 상록구 사동 1519-10 101호,경기도 안산시 상록구 사동 1519-10,37.3062599,126.8466156
프랜차이즈,88제육-상록점,경기도 안산시 상록구 사동 1186-11 1층,경기도 안산시 상록구 사동 1186-11,37.3029219,126.8493404
프랜차이즈,버텍스미국식덮밥-한양대에리카점,경기도 안산시 상록구 사동 1567-8,경기도 안산시 상록구 사동 1567-8,37.3017309,126.8385597
프랜차이즈,피자헐-안산본점,경기도 안산시 상록구 사동 1393-11 1393-11 1층,경기도 안산시 상록구 사동 1393-11,37.2849639,126.8532482
프랜차이즈,멕시카나-사동점,경기도 안산시 상록구 사동 1412-6 1층 102호,경기도 안산시 상록구 사동 1412-6,37.28368,126.8502701
프랜차이즈,마X포차-사동점,경기도 안산시 상록구 사동 1304-11 마엑스포차 1층,경기도 안산시 상록구 사동 1304-11,37.2958119,126.8527187
프랜차이즈,도미노피자-상록수점,경기도 안산시 상록구 사동 1341-12 1층,경기도 안산시 상록구 사동 1341-12,37.2939833,126.8555607
프랜차이즈,동해루-사동점,경기도 안산시 상록구 사동 1333 1층,경기도 안산시 상록구 사동 1333,37.2950343,126.8541789
프랜차이즈,행컵-안산한양대점,경기도 안산시 상록구 사동 1568-11 1층,경기도 안산시 상록구 사동 1568-11,37.3013441,126.8386033
프랜차이즈,토마토도시락-안산한양대점,"경기도 안산시 상록구 사동 1570-4 토마토도시락,안산한양대점 101호",경기도 안산시 상록구 사동 1570-4,37.3009721,126.8390377
프랜차이즈,보배반점-안산한양대점,"경기도 안산시 상록구 사동 1562-7 1층 104, 105호, 106호",경기도 안산시 상록구 사동 1562-7,37.3011754,126.8374037
프랜차이즈,정직유부-안산한양대점,경기도 안산시 상록구 사동 1149-1 1층,경기도 안산시 상록구 사동 1149-1,37.3001089,126.8382693
프랜차이즈,미쳐버린파닭-안산한양대점,경기도 안산시 상록구 사동 1149-23 미쳐버린파닭,경기도 안산시 상록구 사동 1149-23,37.2998817,126.838438
프랜차이즈,바우네나주곰탕-사동점,경기도 안산시 상록구 사동 1285-4 1층 일부,경기도 안산시 상록구 사동 1285-4,37.297028,126.8482084
프랜차이즈,육회꽃필무렵-사동점,"경기도 안산시 상록구 사동 1244-13 101,102호",경기도 안산시 상록구 사동 1244-13,37.3008915,126.8568157
프랜차이즈,달롱도르요거트아이스크림-상록수점,경기도 안산시 상록구 사동 1200-8 1층 일부,경기도 안산시 상록구 사동 1200-8,37.3030386,126.8512253
프랜차이즈,교반육회비빔밥-안산사동점,경기도 안산시 상록구 사동 1562-6 1층 사동,경기도 안산시 상록구 사동 1562-6,37.3012041,126.8375818
프랜차이즈,숙성고기육칠이-안산상록점,경기도 안산시 상록구 사동 1241-8 1층 101호,경기도 안산시 상록구 사동 1241-8,37.2993886,126.8562977
프랜차이즈,오이시타코야끼-안산사동점,경기도 안산시 상록구 사동 1194-1 청룡빌딩 1층 일부,경기도 안산시 상록구 사동 1194-1,37.3013886,126.8493602
프랜차이즈,핵밥-안산한양대점,경기도 안산시 상록구 사동 1149-3 1층,경기도 안산시 상록구 사동 1149-3,37.3001815,126.8384454
프랜차이즈,도야짬뽕-안산한양대점,경기도 안산시 상록구 사동 1562-1 102호,경기도 안산시 상록구 사동 1562-1,37.3016377,126.8371113
프랜차이즈,안동하회찜닭-본오점,경기도 안산시 상록구 사동 1299-8 101호,경기도 안산시 상록구 사동 1299-8,37.2975275,126.8503035
프랜차이즈,메가MGC커피-안산석호점,경기도 안산시 상록구 사동 1333-17 1층일부,경기도 안산시 상록구 사동 1333-17,37.2949207,126.8540547
프랜차이즈,화채꽃-안산점,경기도 안산시 상록구 사동 1576-3 101호 (사동),경기도 안산시 상록구 사동 1576-3,37.3029613,126.8396486
프랜차이즈,파리바게뜨-안산금강점,"경기도 안산시 상록구 사동 1533 늘푸른아파트 1533 늘푸른아파트 401동 1층 101~2, 114호",경기도 안산시 상록구 사동 1533,37.3056894,126.8514303
프랜차이즈,계림원-안산점,경기도 안산시 상록구 사동 1559-3 1559-3 1층,경기도 안산시 상록구 사동 1559-3,37.3023169,126.8377171
프랜차이즈,효자동설렁탕-안산상록점,경기도 안산시 상록구 사동 1202-6 1층 일부,경기도 안산시 상록구 사동 1202-6,37.3024264,126.8520534
프랜차이즈,노랑통닭-안산사동점,경기도 안산시 상록구 사동 1321-10 1층,경기도 안산시 상록구 사동 1321-10,37.2954054,126.8533426
프랜차이즈,찐하오마라탕-사동점,경기도 안산시 상록구 사동 1569-6 한대트윈스빌2 1층 101~102호,경기도 안산시 상록구 사동 1569-6,37.3012056,126.8380009
프랜차이즈,오늘은새우회-안산점,경기도 안산시 상록구 사동 1240-11 1층 오늘은새우회,경기도 안산시 상록구 사동 1240-11,37.3004987,126.8565286
프랜차이즈,명가갈비찜-사동점,경기도 안산시 상록구 사동 1550-1 1층 102호,경기도 안산시 상록구 사동 1550-1,37.3040164,126.8441578
프랜차이즈,족보잇는국밥&밀면-사동점,경기도 안산시 상록구 사동 1194-1 청룡빌딩 1층 103호,경기도 안산시 상록구 사동 1194-1,37.3013886,126.8493602
프랜차이즈,탕화쿵푸마라탕-한양대에리카점,"경기도 안산시 상록구 사동 1569-5 라라캠퍼스 106,107호",경기도 안산시 상록구 사동 1569-5,37.3009811,126.8378804
프랜차이즈,이디야커피-안산상록구청점,경기도 안산시 상록구 사동 1191-12 1191-12 1층 101호,경기도 안산시 상록구 사동 1191-12,37.301731,126.8473916
프랜차이즈,투썸플레이스-안산사동점,경기도 안산시 상록구 사동 1431-10 주건축물제1동 1층,경기도 안산시 상록구 사동 1431-10,37.2824169,126.847048
프랜차이즈,백남옥손만두-사동점,경기도 안산시 상록구 사동 1298 1층 일부,경기도 안산시 상록구 사동 1298,37.2977476,126.849654
프랜차이즈,낭만닭발(상록구 사동),경기도 안산시 상록구 사동 1517-4 1517-4,경기도 안산시 상록구 사동 1517-4,37.3066281,126.8464697
프랜차이즈,옥문,경기도 안산시 상록구 사동 1481-11 1층 일부호,경기도 안산시 상록구 사동 1481-11,37.2803193,126.8495049
프랜차이즈,돈기부여-상록점,"경기도 안산시 상록구 사동 1317-1 돈기부여,상록점 1층 일부",경기도 안산시 상록구 사동 1317-1,37.2949932,126.8520101
프랜차이즈,유가네닭갈비-안산한양대점,경기도 안산시 상록구 사동 1569-1 1569-1 B동 2층,경기도 안산시 상록구 사동 1569-1,37.3008891,126.8382436
프랜차이즈,조쉐프의쌀국수-경기도안산점,경기도 안산시 상록구 사동 1194-1 청룡빌딩 1층 103호,경기도 안산시 상록구 사동 1194-1,37.3013886,126.8493602
프랜차이즈,만두여행-안산사동점,경기도 안산시 상록구 사동 1332 101호,경기도 안산시 상록구 사동 1332,37.2952929,126.8544689
프랜차이즈,또봉이통닭-경기안산사동3호점,경기도 안산시 상록구 사동 1240-17 1240-17 101호,경기도 안산시 상록구 사동 1240-17,37.3011141,126.8563836
프랜차이즈,김선생불닭발-상록구점,경기도 안산시 상록구 사동 1506 본오1차아파트 본오프라자 상가 상가동 2층 215호,경기도 안산시 상록구 사동 1506,37.279843,126.8533676
프랜차이즈,동대문엽기떡볶이-안산사이점,"경기도 안산시 상록구 사동 1386-4 102호,103호",경기도 안산시 상록구 사동 1386-4,37.2859534,126.8470981
프랜차이즈,30년불멸의닭발-안산사동점,경기도 안산시 상록구 사동 1423 e편한세상 상록 상가 102동 104호,경기도 안산시 상록구 사동 1423,37.2844307,126.847906
프랜차이즈,두번먹는명인김치찜-안산사동점,경기도 안산시 상록구 사동 1423 e편한세상 상록 상가동102동 104호,경기도 안산시 상록구 사동 1423,37.2844307,126.847906
프랜차이즈,라화쿵부마라탕-안산한양대점,"경기도 안산시 상록구 사동 1562-3 한대빌딩 101, 102호",경기도 안산시 상록구 사동 1562-3,37.3013908,126.8373077
프랜차이즈,1989슈퍼덮밥-사동점,경기도 안산시 상록구 사동 1332 101호,경기도 안산시 상록구 사동 1332,37.2952929,126.8544689
프랜차이즈,찐하오마라탕-그랑시티점,경기도 안산시 상록구 사동 1639-20 1층 118호,경기도 안산시 상록구 사동 1639-20,37.2857886,126.8282758
프랜차이즈,파리바게뜨-안산사동중앙점,경기도 안산시 상록구 사동 1318-1 1318-1 1층 104호,경기도 안산시 상록구 사동 1318-1,37.2953618,126.852633
프랜차이즈,이삭토스트-안산사동점,경기도 안산시 상록구 사동 1333-13 1층,경기도 안산시 상록구 사동 1333-13,37.2945602,126.8545845
프랜차이즈,페리카나-사동2점,경기도 안산시 상록구 사동 1396-2 1396-2 102호,경기도 안산시 상록구 사동 1396-2,37.2857447,126.8548915
프랜차이즈,2+1포차-안산상록점,경기도 안산시 상록구 사동 1241-8 1층 101호,경기도 안산시 상록구 사동 1241-8,37.2993886,126.8562977
프랜차이즈,더벤티-안산사동중앙점,"경기도 안산시 상록구 사동 1423 상록e편한세상공인중개사사무소,상가102동,1층 102동 103호",경기도 안산시 상록구 사동 1423,37.2844307,126.847906
프랜차이즈,자담치킨-사동점,경기도 안산시 상록구 사동 1469-8 101호,경기도 안산시 상록구 사동 1469-8,37.2812308,126.8521842
프랜차이즈,피자마루-사동점,경기도 안산시 상록구 사동 1420-17 1층,경기도 안산시 상록구 사동 1420-17,37.2837487,126.8489645
프랜차이즈,팔팔김치찜&김치찌개-상록점,경기도 안산시 상록구 사동 1186-11 1층,경기도 안산시 상록구 사동 1186-11,37.3029219,126.8493404
프랜차이즈,오구피자-본오아파트점,경기도 안산시 상록구 사동 1505 본오2차아파트 1505 본오2차아파트 1층 105호,경기도 안산시 상록구 사동 1505,37.2809012,126.8533387
프랜차이즈,BHC-안산사동점,경기도 안산시 상록구 사동 1410-5 1410-5,경기도 안산시 상록구 사동 1410-5,37.284731,126.8508678
프랜차이즈,마선생얼큰국밥-안산사동점,경기도 안산시 상록구 사동 1398-12 1층 일부호,경기도 안산시 상록구 사동 1398-12,37.2844719,126.8532045
프랜차이즈,제육왕칠백도-상록구점,경기도 안산시 상록구 사동 1506 본오1차아파트 본오프라자 상가 상가동 2층 215호,경기도 안산시 상록구 사동 1506,37.279843,126.8533676
프랜차이즈,페리카나-사동점,경기도 안산시 상록구 사동 1333-14 1층 103호,경기도 안산시 상록구 사동 1333-14,37.2946492,126.8544536
프랜차이즈,파리바게뜨-안산한양대점,경기도 안산시 상록구 사동 1569-2 1569-2 1층,경기도 안산시 상록구 사동 1569-2,37.3007105,126.8383812
프랜차이즈,교촌치킨-사동2호점,경기도 안산시 상록구 사동 1418-6 삼성빌딩2차 1층,경기도 안산시 상록구 사동 1418-6,37.2828056,126.8475728
프랜차이즈,사계절갈비-안산상록점,경기도 안산시 상록구 사동 1241-8 1층 101호,경기도 안산시 상록구 사동 1241-8,37.2993886,126.8562977
프랜차이즈,푸라닭-안산해양그랑시티점,경기도 안산시 상록구 사동 1639 그랑자이호수부동산공인중개사사무소 그랑시키자이2차 근린생활시설233호,경기도 안산시 상록구 사동 1639,37.2798835,126.831987
프랜차이즈,짜글이용사성공담-안산점,경기도 안산시 상록구 사동 1576-3 101호 (사동),경기도 안산시 상록구 사동 1576-3,37.3029613,126.8396486
프랜차이즈,김사부닭도리탕&찜닭-상록구점,경기도 안산시 상록구 사동 1506 본오1차아파트 본오프라자 상가 상가동 2층 215호,경기도 안산시 상록구 사동 1506,37.279843,126.8533676
프랜차이즈,피나치공-안산사동점,경기도 안산시 상록구 사동 1339-2 103호,경기도 안산시 상록구 사동 1339-2,37.2942784,126.857279
프랜차이즈,87닭강정-한양대점,경기도 안산시 상록구 사동 1581-2 1581-2 1층 101호,경기도 안산시 상록구 사동 1581-2,37.3017948,126.8410718
프랜차이즈,삼첩분식-한대역점,경기도 안산시 상록구 사동 1240-15 1층 101호,경기도 안산시 상록구 사동 1240-15,37.3008655,126.8563707
